	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	432.0	431.0	448.0	447.0	368.0	367.0	e	3056	506.0	506	[2, 1, 4, 3, 4, 3, 1, 2]	[2, 1, 4, 3, 4, 3, 1, 2]	random	368.0	367.0	576.0	575.0	116	384.0	383.0	0	480.0	479.0
1	1	1	385.0	384.0	640.0	639.0	304.0	303.0	e	2832	406.0	406	[1, 2, 3, 4, 2, 3, 4, 1]	[1, 2, 3, 4, 2, 3, 4, 1]	random	400.0	399.0	416.0	415.0	116	352.0	351.0	0	335.0	335.0
2	1	1	544.0	543.0	416.0	415.0	352.0	351.0	e	3104	501.0	501	[2, 1, 4, 3, 4, 1, 3, 2]	[2, 1, 4, 3, 4, 1, 3, 2]	random	544.0	543.0	416.0	415.0	116	400.0	399.0	0	432.0	431.0
3	1	1	400.0	399.0	656.0	655.0	400.0	399.0	e	3360	389.0	389	[4, 2, 1, 3, 2, 1, 3, 4]	[4, 2, 1, 3, 2, 1, 3, 4]	random	576.0	575.0	464.0	463.0	116	384.0	383.0	0	480.0	479.0
4	1	1	560.0	559.0	688.0	687.0	336.0	335.0	e	3088	390.0	390	[4, 3, 2, 1, 3, 1, 4, 2]	[4, 3, 2, 1, 3, 1, 4, 2]	random	400.0	399.0	416.0	415.0	116	368.0	367.0	0	320.0	319.0
5	1	1	368.0	367.0	448.0	447.0	432.0	431.0	e	3167	327.0	327	[4, 1, 2, 3, 1, 2, 4, 3]	[4, 1, 2, 3, 1, 2, 4, 3]	random	448.0	447.0	512.0	511.0	116	496.0	495.0	0	463.0	463.0
6	0	1			624.0	623.0	464.0	463.0	e	3168	389.0	389	[1, 4, 2, 3, 2, 1, 4]	[1, 4, 2, 3, 2, 1, 3, 4]	random		447.0	624.0	623.0	116	592.0	591.0	0	416.0	415.0
7	1	1	480.0	479.0	560.0	559.0	448.0	447.0	e	3663	398.0	398	[4, 2, 1, 3, 2, 3, 4, 1]	[4, 2, 1, 3, 2, 3, 4, 1]	random	432.0	431.0	656.0	655.0	116	448.0	447.0	0	639.0	639.0
8	1	1	656.0	655.0	624.0	623.0	416.0	415.0	e	3616	485.0	485	[2, 3, 1, 4, 3, 1, 4, 2]	[2, 3, 1, 4, 3, 1, 4, 2]	random	480.0	479.0	512.0	511.0	116	479.0	479.0	0	449.0	448.0
9	0	1		95.0	576.0	575.0	400.0	399.0	e	3232	437.0	437	[4, 2, 3, 1, 4, 3, 2, 3]	[4, 2, 3, 1, 4, 3, 2, 1]	random	624.0	623.0	512.0	511.0	116	464.0	463.0	0	560.0	559.0
