	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	336.0	336.0	432.0	431.0	400.0	399.0	e	3136	763.0	763	[3, 4, 1, 2, 4, 1, 2, 3]	[3, 4, 1, 2, 4, 1, 2, 3]	random	528.0	528.0	480.0	480.0	126	576.0	575.0	0	384.0	383.0
1	1	1	384.0	383.0	416.0	415.0	416.0	416.0	e	3088	389.0	389	[4, 2, 3, 1, 4, 1, 2, 3]	[4, 2, 3, 1, 4, 1, 2, 3]	random	448.0	447.0	448.0	448.0	126	400.0	400.0	0	576.0	576.0
2	1	1	448.0	448.0	384.0	383.0	384.0	384.0	e	3312	326.0	326	[1, 4, 2, 3, 4, 3, 1, 2]	[1, 4, 2, 3, 4, 3, 1, 2]	random	512.0	511.0	672.0	672.0	126	512.0	512.0	0	400.0	399.0
3	0	1							e	0		502	[3]	[2, 3, 1, 4, 2, 4, 3, 1]	random					126			0		
4	1	1	560.0	560.0	704.0	704.0	432.0	431.0	e	3600	558.0	558	[1, 4, 2, 3, 2, 4, 1, 3]	[1, 4, 2, 3, 2, 4, 1, 3]	random	448.0	447.0	464.0	464.0	126	528.0	527.0	0	464.0	464.0
5	1	1	592.0	592.0	496.0	495.0	560.0	560.0	e	3440	598.0	598	[2, 4, 1, 3, 2, 1, 4, 3]	[2, 4, 1, 3, 2, 1, 4, 3]	random	400.0	399.0	464.0	463.0	126	464.0	464.0	0	464.0	464.0
6	0	1							e	528	438.0	438	[1, 3]	[1, 2, 3, 4, 2, 4, 1, 3]	random					126			0		527.0
7	1	1	368.0	367.0	464.0	464.0	464.0	464.0	e	3440	509.0	509	[4, 1, 2, 3, 4, 2, 3, 1]	[4, 1, 2, 3, 4, 2, 3, 1]	random	512.0	511.0	720.0	719.0	126	496.0	496.0	0	416.0	415.0
8	1	1	480.0	479.0	624.0	624.0	384.0	384.0	e	3616	438.0	438	[1, 2, 3, 4, 3, 1, 4, 2]	[1, 2, 3, 4, 3, 1, 4, 2]	random	560.0	560.0	640.0	640.0	126	448.0	447.0	0	480.0	480.0
9	1	1	384.0	383.0	512.0	512.0	528.0	527.0	e	3456	581.0	581	[3, 2, 4, 1, 3, 2, 1, 4]	[3, 2, 4, 1, 3, 2, 1, 4]	random	560.0	559.0	448.0	448.0	126	448.0	447.0	0	576.0	576.0
10	1	1	480.0	479.0	608.0	608.0	448.0	448.0	e	3648	485.0	485	[4, 3, 1, 2, 1, 2, 4, 3]	[4, 3, 1, 2, 1, 2, 4, 3]	random	480.0	480.0	464.0	464.0	126	560.0	560.0	0	608.0	608.0
