	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1							e	3035	288	637.0	637	[1, 3]	[1, 4, 2, 3, 1, 3, 4, 2]	C					129			0		286.0
1	1	1	432.0	430.0	335.0	334.0	352.0	351.0	e	3035	2655	325.0	325	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	352.0	350.0	304.0	302.0	129	432.0	430.0	0	448.0	446.0
2	0	1	560.0	558.0	368.0	366.0	416.0	414.0	e	3035	2848	292.0	292	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	352.0	350.0	304.0	302.0	129	384.0	382.0	1	464.0	462.0
3	0	1			336.0	334.0	336.0	334.0	e	3035	1887	500.0	500	[3, 2, 4, 1, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	B		270.0	367.0	365.0	129	304.0	302.0	0	272.0	270.0
4	1	1	416.0	414.0	304.0	302.0	432.0	430.0	e	3035	2448	581.0	581	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	320.0	318.0	256.0	254.0	129	304.0	302.0	0	416.0	414.0
5	1	1	320.0	317.0	288.0	286.0	304.0	302.0	e	3035	2225	387.0	387	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	353.0	351.0	352.0	350.0	129	336.0	334.0	0	272.0	270.0
6	0	1		302.0	304.0	302.0	304.0	302.0	e	3035	2272	452.0	452	[1, 4, 2, 3, 1, 3, 4, 1]	[1, 4, 2, 3, 1, 3, 4, 2]	C	336.0	334.0	384.0	382.0	129	320.0	318.0	0	320.0	318.0
7	1	1	496.0	494.0	320.0	318.0	512.0	510.0	e	3035	2512	469.0	469	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	272.0	270.0	288.0	286.0	129	304.0	302.0	0	320.0	318.0
8	1	1	320.0	318.0	272.0	270.0	288.0	286.0	e	3035	2240	419.0	419	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	400.0	398.0	352.0	350.0	129	336.0	334.0	0	272.0	270.0
9	0	1			416.0	414.0	320.0	318.0	e	3035	2064	435.0	435	[3, 2, 4, 1, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	B		302.0	352.0	350.0	129	336.0	334.0	0	336.0	334.0
10	1	1	400.0	398.0	305.0	303.0	336.0	334.0	e	3035	2385	356.0	356	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	320.0	318.0	352.0	350.0	129	320.0	318.0	0	352.0	350.0
11	1	1	336.0	334.0	288.0	286.0	336.0	334.0	e	3035	2288	402.0	402	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	384.0	382.0	352.0	350.0	129	304.0	302.0	0	288.0	286.0
12	1	1	352.0	350.0	336.0	334.0	448.0	445.0	e	3035	2399	387.0	387	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	320.0	318.0	304.0	302.0	129	304.0	301.0	0	335.0	333.0
13	1	1	352.0	350.0	288.0	286.0	320.0	318.0	e	3035	2192	371.0	371	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	352.0	350.0	304.0	302.0	129	304.0	302.0	0	272.0	270.0
14	1	1	304.0	302.0	304.0	302.0	288.0	286.0	e	3035	2256	403.0	403	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	432.0	431.0	336.0	334.0	129	272.0	270.0	0	320.0	318.0
15	1	1	400.0	398.0	288.0	286.0	384.0	382.0	e	3035	2608	291.0	291	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	400.0	398.0	256.0	254.0	129	416.0	414.0	0	464.0	462.0
16	1	1	320.0	318.0	304.0	302.0	304.0	302.0	e	3035	2288	386.0	386	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	400.0	398.0	352.0	350.0	129	320.0	318.0	0	288.0	286.0
17	1	1	304.0	302.0	304.0	302.0	368.0	366.0	e	3035	2144	275.0	275	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	336.0	334.0	256.0	254.0	129	304.0	302.0	0	272.0	270.0
18	1	1	384.0	382.0	272.0	270.0	400.0	398.0	e	3035	2608	403.0	403	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	400.0	398.0	384.0	382.0	129	432.0	430.0	0	336.0	334.0
19	1	1	368.0	366.0	368.0	366.0	400.0	398.0	e	3035	2703	226.0	226	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	448.0	446.0	400.0	398.0	129	352.0	350.0	0	367.0	366.0
20	1	1	320.0	318.0	320.0	318.0	320.0	318.0	e	3035	2496	337.0	337	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	464.0	462.0	368.0	366.0	129	320.0	318.0	0	384.0	382.0
21	0	1						318.0	e	3035	912	303.0	303	[4, 3, 1, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	A					129	304.0	302.0	0	288.0	286.0
22	0	1			384.0	382.0	288.0	286.0	e	3035	1792	275.0	275	[3, 2, 4, 1, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	B		270.0	336.0	334.0	129	256.0	254.0	0	256.0	254.0
23	1	1	352.0	350.0	320.0	318.0	241.0	239.0	e	3035	2257	259.0	259	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	336.0	334.0	368.0	366.0	129	352.0	350.0	0	288.0	286.0
24	1	1	352.0	350.0	304.0	302.0	288.0	286.0	e	3035	2368	287.0	287	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	368.0	366.0	384.0	382.0	129	304.0	302.0	0	368.0	366.0
25	0	1				174.0	272.0	270.0	e	3035	1072	304.0	304	[1, 4, 2, 3, 4]	[1, 4, 2, 3, 1, 3, 4, 2]	C					129	416.0	414.0	0	208.0	206.0
26	1	1	320.0	318.0	320.0	318.0	528.0	526.0	e	3035	2416	289.0	289	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	320.0	318.0	304.0	302.0	129	336.0	334.0	0	288.0	285.0
27	1	1	288.0	286.0	288.0	286.0	304.0	302.0	e	3035	1904	304.0	304	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	400.0	398.0	208.0	206.0	129	208.0	206.0	0	208.0	206.0
28	1	1	351.0	350.0	368.0	366.0	272.0	270.0	e	2724	2255	286.0	286	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	368.0	366.0	320.0	318.0	129	288.0	286.0	0	288.0	286.0
