	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	384.0	382.0	352.0	350.0	496.0	494.0	e	3476	2944	508.0	508	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	400.0	398.0	304.0	302.0	102	560.0	558.0	0	448.0	446.0
1	1	1	400.0	398.0	288.0	286.0	288.0	286.0	e	3476	2448	416.0	416	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	352.0	350.0	336.0	334.0	102	416.0	414.0	0	368.0	366.0
2	1	1	352.0	350.0	352.0	350.0	368.0	366.0	e	3476	2432	530.0	530	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	352.0	350.0	400.0	398.0	102	352.0	350.0	0	256.0	253.0
3	1	1	464.0	462.0	336.0	334.0	400.0	398.0	e	3476	2608	483.0	483	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	368.0	366.0	288.0	286.0	102	336.0	334.0	0	416.0	414.0
4	1	1	576.0	574.0	320.0	318.0	448.0	445.0	e	3476	2847	435.0	435	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	400.0	398.0	304.0	302.0	102	384.0	382.0	0	415.0	413.0
5	1	1	368.0	366.0	384.0	382.0	336.0	334.0	e	3476	2656	496.0	496	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	432.0	430.0	416.0	414.0	102	400.0	398.0	0	320.0	318.0
6	0	1							e	3476	288	272.0	272	[4, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	B					102			0		286.0
7	0	1	640.0	638.0	400.0	398.0	464.0	462.0	e	3476	3168	581.0	581	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	432.0	430.0	544.0	542.0	102	352.0	350.0	1	336.0	334.0
8	1	1	416.0	415.0	352.0	350.0	320.0	318.0	e	3476	2608	461.0	461	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	416.0	414.0	320.0	318.0	102	400.0	398.0	0	384.0	382.0
9	1	1	368.0	366.0	384.0	382.0	336.0	334.0	e	3476	2688	404.0	404	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	528.0	526.0	352.0	350.0	102	368.0	366.0	0	352.0	350.0
10	1	1	352.0	350.0	336.0	334.0	320.0	318.0	e	3476	2464	405.0	405	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	336.0	334.0	368.0	366.0	102	352.0	350.0	0	400.0	398.0
11	1	1	400.0	398.0	384.0	382.0	400.0	398.0	e	3476	2785	386.0	386	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	384.0	382.0	529.0	527.0	102	368.0	366.0	0	320.0	318.0
12	1	1	464.0	462.0	352.0	350.0	400.0	398.0	e	3476	2768	435.0	435	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	368.0	366.0	320.0	318.0	102	384.0	382.0	0	480.0	478.0
13	1	1	464.0	462.0	432.0	430.0	400.0	398.0	e	3476	2992	305.0	305	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	304.0	302.0	336.0	334.0	102	624.0	622.0	0	432.0	430.0
14	1	1	352.0	350.0	336.0	334.0	352.0	350.0	e	3476	2592	527.0	527	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	416.0	414.0	432.0	430.0	102	384.0	382.0	0	320.0	318.0
15	1	1	432.0	430.0	320.0	318.0	336.0	334.0	e	3476	2784	563.0	563	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	384.0	382.0	352.0	350.0	102	480.0	478.0	0	480.0	477.0
16	1	1	320.0	318.0	352.0	350.0	336.0	334.0	e	3476	2433	386.0	386	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	352.0	350.0	320.0	318.0	102	369.0	367.0	0	384.0	382.0
17	1	1	400.0	398.0	368.0	365.0	320.0	318.0	e	3476	2591	658.0	658	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	432.0	430.0	384.0	382.0	102	351.0	349.0	0	336.0	334.0
18	0	1	352.0	350.0	432.0	430.0	560.0	558.0	e	3476	3168	350.0	350	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	432.0	430.0	448.0	446.0	102	480.0	478.0	1	464.0	462.0
19	1	1	288.0	286.0	400.0	398.0	320.0	318.0	e	3476	2415	595.0	595	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	352.0	350.0	352.0	350.0	102	416.0	414.0	0	287.0	285.0
20	1	1	304.0	302.0	432.0	430.0	384.0	382.0	e	3476	2624	434.0	434	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	512.0	510.0	400.0	398.0	102	320.0	318.0	0	272.0	270.0
21	1	1	303.0	302.0	352.0	350.0	352.0	350.0	e	3476	2191	368.0	368	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	336.0	333.0	368.0	366.0	102	416.0	414.0	0	64.0	62.0
22	1	1	288.0	286.0	464.0	462.0	336.0	334.0	e	3476	2624	356.0	356	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	640.0	638.0	448.0	446.0	102	352.0	350.0	0	96.0	94.0
